condition,adv_word,attempted_obfuscation,num_positive,num_negative,avg_pos_score,avg_neg_score,std_pos_score,std_neg_score,recall@1fpr_mean,recall@1fpr_ci_low,recall@1fpr_ci_high,recall@0.01fpr_mean,recall@0.01fpr_ci_low,recall@0.01fpr_ci_high,recall@5fpr_mean,recall@5fpr_ci_low,recall@5fpr_ci_high,fpr_at_1pct_threshold_mean,fpr_at_1pct_threshold_ci_low,fpr_at_1pct_threshold_ci_high,fpr_at_001pct_threshold_mean,fpr_at_001pct_threshold_ci_low,fpr_at_001pct_threshold_ci_high
wapvkcwzkt,wapvkcwzkt,True,1000,1000,0.6540916748046876,0.146036678314209,0.11814018066431416,0.17874775339276214,0.161,0.057,0.27907499999999996,0.0,0.0,0.027,0.777,0.667,0.8780249999999999,0.009,0.003,0.015,0.0,0.0,0.0
cat,cat,True,1000,1000,0.584359619140625,0.146036678314209,0.12951062254046988,0.17874775339276214,0.066,0.022,0.12707499999999994,0.001,0.0,0.008,0.569,0.419975,0.723,0.009,0.004,0.015,0.0,0.0,0.0
cat-focused,cat-focused,True,1000,1000,0.840884521484375,0.146036678314209,0.07685743078070985,0.17874775339276214,0.84,0.6839750000000001,0.91305,0.007,0.003,0.6671499999999999,0.993,0.983,1.0,0.009,0.003,0.016,0.0,0.0,0.0
biblical,biblical,True,1000,1000,0.6781680908203125,0.146036678314209,0.10047283778254486,0.17874775339276214,0.193,0.059,0.30307499999999993,0.0,0.0,0.018,0.863,0.745,0.951,0.009,0.003,0.015,0.0,0.0,0.0
ironic,ironic,True,1000,1000,0.6328885498046875,0.146036678314209,0.11689385415495382,0.17874775339276214,0.113,0.04,0.202,0.0,0.0,0.016,0.724,0.596,0.852,0.009,0.004,0.015,0.0,0.0,0.0
table-related,table-related,True,1000,1000,0.5678955078125,0.146036678314209,0.11810142685547484,0.17874775339276214,0.042,0.009,0.07504999999999995,0.001,0.0,0.007,0.519,0.367975,0.701,0.009,0.004,0.015,0.0,0.0,0.0
historical,historical,True,1000,1000,0.6435928955078125,0.146036678314209,0.10003744132475936,0.17874775339276214,0.094,0.022,0.16202499999999997,0.0,0.0,0.014,0.778,0.6449750000000001,0.912,0.009,0.003,0.016,0.0,0.0,0.0
dog,dog,True,1000,1000,0.6168448486328125,0.146036678314209,0.1265274035541482,0.17874775339276214,0.111,0.036,0.187,0.001,0.0,0.018,0.673,0.5419750000000001,0.801025,0.009,0.004,0.015,0.0,0.0,0.0
repetitive,repetitive,True,1000,1000,0.607333740234375,0.146036678314209,0.11667972690593104,0.17874775339276214,0.074,0.02,0.13302499999999998,0.0,0.0,0.014024999999999977,0.641,0.495975,0.796,0.009,0.004,0.015,0.0,0.0,0.0
robotic,robotic,True,1000,1000,0.6979312744140626,0.146036678314209,0.11041018320127488,0.17874775339276214,0.276,0.11297500000000002,0.397025,0.001,0.0,0.059,0.876,0.786,0.946,0.009,0.004,0.015024999999999976,0.0,0.0,0.0
AAAAA,AAAAA,True,1000,1000,0.6134087524414062,0.146036678314209,0.12481517074743685,0.17874775339276214,0.097,0.033,0.165,0.0,0.0,0.016,0.661,0.53,0.795,0.009,0.004,0.015024999999999976,0.0,0.0,0.0
